gene	cos.part	sin.part	amp	phase	pval	intercept	model	weight
Cdh4	0.0398118595367561	-0.0838634676420119	0.0928335357762332	19.6929823635399	0.207506219410807	2.85134168482398	flat	0.960481675661311
Fundc2	-0.00786257905986136	0.0916322038141008	0.0919689128200474	6.32695335670286	0.20759596184381	5.27709917897371	flat	0.923648433873114
Cbfb	-0.0206270862436869	-0.0360108383534758	0.0415000863351471	16.0130550126925	0.207627995828308	4.12518689235788	flat	0.66171121132152
Pianp	0.0350404109488684	-0.0124350641780551	0.0371814634001665	22.6974237006264	0.207814661573911	7.48848386522751	flat	0.899303990201001
Ssna1	0.020520703562997	-0.0366667802704444	0.0420184727247606	19.9489149698885	0.207910416571085	5.25413091848564	flat	0.962574408202405
Sucla2	-0.00873415617467824	0.0400233232310342	0.0409652521844979	6.82069788846451	0.207984167411492	7.11389313986513	flat	0.870559592676091
Itsn2	0.0120406823381228	-0.0266242841529672	0.0292203788104385	19.6223061965284	0.208002850701334	4.55471420303064	flat	0.761470363026494
Cwf19l1	-0.0231172714428146	0.023057411950422	0.0326504591822571	9.0049517673677	0.208027957163093	2.85961253692761	flat	0.543121181664375
Hhat	-0.00294284363072732	0.0536145202835588	0.0536952243115814	6.2094500926577	0.208054317157537	2.32518323919536	flat	0.622977274024788
Tmem201	-0.0290051336913537	0.0179086664015644	0.0340883867722693	9.88716901996294	0.208122369956227	5.43720999338956	flat	0.665401147744641
Serpind1	0.109866288073105	0.0412965944373681	0.117371248468639	1.3733507481262	0.208305680948621	1.1801662029978	flat	0.446310901646484
Kcnn2	-0.00893229684001804	-0.0443769867709714	0.0452670175923836	17.2412964494873	0.208404061893758	5.40610112337947	flat	0.78219250157028
Igfbp2	0.085805194625326	-0.0371523584926697	0.0935030970944702	22.4392076159791	0.20841240985039	5.10648748624354	flat	0.970189118159337
Ngb	-0.0386188738387532	-0.111194663261488	0.117710112371067	16.7231627329229	0.208414014217771	1.82747143337361	flat	0.969785705553721
Hpcal1	-0.0725095682192833	0.00684541461501962	0.072831979134158	11.6404572598665	0.208486892768112	4.89592737672981	flat	0.804885005741329
Ubl3	0.0367078813561993	-0.0191195010771018	0.0413886925995265	22.1657999563524	0.208496861565994	7.42794121626976	flat	0.959401455123259
Tdrkh	0.0298182558065094	0.0124692964614459	0.0323204537961004	1.51290265748797	0.208702291524863	4.47400835052029	flat	0.871185394882503
Hyal2	0.0149012073905834	0.0840853208868771	0.0853954751163448	5.33004293046934	0.208744098980231	2.64911491471794	circadian	0.598829875670294
Eva1b	-0.00832376220651015	0.088684375154134	0.0890741455965181	6.35746496414395	0.208812421456443	1.0736737700616	ampfree.step	0.615399022985079
Slco5a1	-0.0538902011719394	0.00314528853976366	0.0539819101398836	11.777315671699	0.209252233221141	0.590853941563404	flat	0.962479313564109
Stmn1	-0.0330257781677268	0.0037573457958104	0.0332388277623203	11.5672908048508	0.209335205030071	9.95287175697115	sleep	0.841794363967162
Upf2	0.0197058092510112	-0.028842218294639	0.0349312535474015	20.2894653710722	0.209432276957915	5.05533672482942	flat	0.76114812037081
Zkscan1	-0.0255071660911965	0.0292408426064512	0.0388026081383602	8.73990751705012	0.209443596319158	4.28431124105724	flat	0.830332042372347
Gm16209	0.0491305846479378	0.0964312587683476	0.108225699422532	4.20011307847924	0.209588838533831	2.25651821258064	flat	0.831690962454723
Rad9a	-0.0614081156352325	-0.0041959942773109	0.0615513040791607	12.2605949258223	0.209624074802712	2.97571539006673	flat	0.709307606734445
2900055J20Rik	0.0809301845843189	-0.135961199757234	0.158224974691983	20.0508666183237	0.209627638353103	4.02748913914256	flat	0.877378688118611
Hmg20a	-0.0185096133009007	0.00861325694780208	0.0204155328070991	10.3363715828309	0.209644284616888	5.64309156638792	flat	0.8452676833807
Gm10557	0.0452363805425932	-0.00964021616176082	0.0462521771621594	23.1979864262349	0.209787635113551	3.96058216585895	flat	0.813830983679933
Adam17	0.0427977508214067	-0.022660841926692	0.048426864777701	22.13995822323	0.209937868074658	3.46843004878279	flat	0.520858812782663
Rhof	-0.0236036452318057	-0.0276167474248761	0.0363292830449259	15.298663657931	0.209989050086297	4.93201051737283	flat	0.858700609570693
Ngrn	-0.00788415793401175	0.0270776858873193	0.0282021456513644	7.08225827707268	0.21004611727822	4.92997752286662	flat	0.552236317602636
Gtpbp4	0.0444958365842387	-0.00261099428594427	0.0445723766978216	23.7761174763556	0.210114305108285	4.52206670875009	flat	0.866882098943877
Iws1	0.0375031422778242	0.0043334521131554	0.0377526752419975	0.439416105285369	0.210250524308114	3.77487364891322	flat	0.481429906965031
Jmjd8	0.0172858482720941	-0.0462247809312994	0.0493510984946889	19.3668921964725	0.210670086922487	5.07396360796835	flat	0.958586289014477
Celsr2	-0.018822553719296	-0.0359007860997801	0.040535847975563	16.1554842202386	0.210743285437196	6.3300127345517	flat	0.957820121234956
Pebp1	0.00584045318914979	-0.0176984335529757	0.0186372058979812	19.2175201800257	0.210763916582978	8.60777858914006	flat	0.965171538089686
Rnf20	0.0111818588810289	-0.0279853167813736	0.0301365546038209	19.4519836003001	0.210772566026959	6.04191580384012	circadian	0.444888728368345
Pknox2	-0.0367436904714951	-0.0210911969271141	0.0423667012792281	13.9904131741159	0.210817837568354	5.85578628300748	flat	0.458283432680622
Ppp2r5b	-0.0273182825366876	-0.00246524557482231	0.0274292908493543	12.3437663866698	0.210916454500128	6.40219916142018	flat	0.498551854890336
Pcdhb19	-0.0464760056395489	0.0348013191469197	0.0580616130896579	9.54493752233194	0.21095646537788	2.19810032773412	flat	0.709473808881604
Ppap2a	-0.0153866759111705	0.0478177446889334	0.0502323252769709	7.18913392099893	0.210963683716031	4.58764973247853	flat	0.873645862814318
Hus1	0.0165852658633634	-0.0395528991849894	0.0428894261758814	19.5166139981296	0.21096618311737	3.14461323158504	flat	0.909998884417345
Ndst4	0.0804568794828713	0.0895003727143445	0.120347937963755	3.20305725590613	0.21099952111489	0.818254101476707	flat	0.611752504376095
Ptk6	0.0491622748275991	0.0110183971670363	0.0503818850615471	0.842169872400144	0.211220568157423	0.296936282535738	flat	0.762284083968821
Depdc5	0.0216870459155457	-0.0363580555336787	0.0423348102952293	20.0543637017872	0.211547116471812	5.13316439774283	circadian	0.522659262065066
Slc44a1	-0.0153261710630118	0.0332528510190007	0.0366148005640418	7.64965863346548	0.211646187033132	5.32485581623909	flat	0.884423121873648
Cped1	-0.00595278993370069	0.0816009235902036	0.0818177635893881	6.27815587101946	0.211658868811745	1.50124122858806	circadian	0.55156078152484
Gabra3	-0.0184541897074784	0.02297342911094	0.029467534048084	8.58495722994774	0.211665457710492	6.60162989993954	flat	0.971767241519932
Fam89b	0.00533648886573796	-0.0980834907263728	0.0982285562679438	18.2076170829219	0.211745220732957	3.39566533692215	flat	0.944405645525852
Dbndd2	0.0364530919914746	-0.0137651880555337	0.0389654759748051	22.6208516694351	0.211796829641031	6.1754509755008	flat	0.654111723633081
U2surp	0.0493149217110376	-0.00123638605699081	0.0493304181398018	23.9042549887472	0.211904014707859	5.27420807447165	circadian	0.462643077109481
Btg1	0.0145469464847125	-0.056341328998205	0.0581889938503242	18.9651470061461	0.212082071826946	3.36580641584617	flat	0.850843783069265
AC182748.2	-0.0901521796920195	0.0815244266698203	0.121546894847483	9.19180182376132	0.212183479137525	3.17095884292892	flat	0.95876521379323
Dcps	0.045813605536662	0.00317471719508549	0.0459234720109188	0.264270221463454	0.212247433614596	3.79831770071246	flat	0.929620765184985
Scn8a	-0.0118107274456079	-0.0327345293782947	0.0348000387415427	16.6773591371721	0.212302480445688	6.85526885778881	flat	0.955442653752472
Rtkn	0.0356894424468325	0.00818204835454001	0.0366153276298574	0.860821110462299	0.212314260919931	5.88887168721413	flat	0.869045444834958
Rexo1	-0.0260926777808143	-0.0425283333406905	0.0498947589483132	15.8979581158861	0.212314445938145	5.07461767645069	flat	0.947010786568329
Dsel	0.0540406510707442	-0.00809660966480108	0.054643819926997	23.4319381859027	0.212529791898002	2.92241406356592	flat	0.942047156847178
Rai14	0.048062751512275	0.0913608591644006	0.103231945976951	4.15014806840004	0.212686770650312	2.47323367880491	flat	0.964588685272943
Uhmk1	0.0208253975915798	-0.0189888806154486	0.0281828808299495	21.1760677198322	0.212741391096865	6.52206023940158	ampfree.step	0.88910408733242
Prrc2b	-0.0190869731391711	-0.0199004976758682	0.0275743059996561	15.0796918571477	0.212837584036443	7.01700483758399	flat	0.828204724306712
Sdcbp	0.00941022152533112	0.0289387884136299	0.0304303424891119	4.79911191159541	0.212860849328747	7.21766738391779	flat	0.936594085174895
Il21r	0.0585405006236443	-0.00373236279779373	0.0586593619580136	23.756795634668	0.212872993271981	1.00622200270269	circadian	0.805069735965163
Rsph4a	0.0783133788817957	-0.0698540839064052	0.104940832616703	21.2178419369343	0.212878188840511	0.356786280271439	circadian	0.605966477116077
Matk	0.0119862132794182	-0.0301473001023285	0.0324427035285217	19.4454792515682	0.212926206757745	7.18273669032954	flat	0.975075508059004
Nras	0.00607520995756265	-0.0319621740098831	0.0325344239762519	18.7174742685948	0.212992298813259	4.89450711947694	ampfree.step	0.73687740434642
Htr2a	0.0172991402247149	0.0779438105745377	0.0798404525249811	5.16575990684003	0.213054968826904	3.89078822310572	flat	0.716055085821766
Fancb	-0.0671341705893276	0.0178011209859319	0.0694541342835164	11.0099565053783	0.213134331786653	0.88327939351196	flat	0.959119398890177
H6pd	-0.00849977377898205	0.0708063571811672	0.0713146995475751	6.45634501451961	0.213263711363293	2.38806519496653	flat	0.496501757492911
9430038I01Rik	0.0138418186204363	0.102532997066526	0.103463092115814	5.48744179053816	0.213328533049289	2.19745732798651	flat	0.583534002178134
Snai2	-0.0190808299661794	-0.0695227020918096	0.0720935793142827	16.9768534234773	0.21335357546457	0.79542816600275	flat	0.93181217919638
Bzw2	-0.0356038129421198	-0.0162428798721806	0.0391339065588851	13.6348687764075	0.213690839594946	4.86710426140734	flat	0.840820801689625
Ndufb8	0.0254678659605512	-0.0136083685598273	0.0288755933522534	22.1255237439951	0.213698686138082	7.96570833214472	flat	0.972369520986916
Cfb	-0.06359087918151	0.0751783216905953	0.0984661361448292	8.68178581054927	0.213711451509042	2.34487625868432	flat	0.907849445039547
Srr	0.0287164215969042	-0.0218986670703767	0.0361134945524571	21.5114304771264	0.213731071531524	6.32414271155959	flat	0.972748386217028
Echdc1	0.00837788157543103	0.0453637180406931	0.0461308553374794	5.30242508498531	0.213752518457103	4.64644713576579	flat	0.922008589113113
Rnpc3	-0.00602570657220362	-0.0454498900166773	0.0458475914549757	17.496521270542	0.213759918010074	4.78350818017438	circadian	0.451635804651053
Maob	0.0390988251093163	0.0465699357686735	0.0608068831829693	3.33227423447078	0.21376055468071	4.11306695012004	flat	0.889915861124768
Usp11	-0.0150175980482838	0.017597735520924	0.0231345747011742	8.69845725036126	0.213808743874687	6.11473260303476	mix	0.409519074108574
Ndufs5	0.0442797917512991	-0.00163184366233043	0.0443098507250555	23.8592955422463	0.213835791746218	7.62140481713217	flat	0.939957664242042
Jakmip1	0.0137195565603759	-0.0348103576154135	0.0374164032147176	19.4340354532621	0.213866444123203	6.20043315867484	flat	0.473277881749812
Gm2830	-0.0511760408950872	0.0123687622388703	0.0526495341006674	11.0941812875243	0.213923937224625	4.2368110601607	flat	0.911706630663078
Tcf7	-0.0405430411326995	0.0417115393327991	0.0581686401577294	8.94574120837737	0.21405251811844	1.97555048140293	flat	0.944510816390962
Chpf2	-0.0471854415729371	0.0128183453189308	0.0488955608736459	10.986791463689	0.214224173498133	5.43634361414493	circadian	0.60328419196171
Tsc1	-0.0387221477805226	-0.00029216512948892	0.038723249982401	12.0288198738056	0.214239459759711	5.01718114289512	flat	0.943841960123859
Eci2	-0.00560935581267785	-0.0395655402238953	0.0399611917470175	17.4620492047177	0.214276916803592	5.30484266597781	flat	0.743081848656749
Was	-0.136265433428013	0.00208435712350332	0.136281373972904	11.9415769892331	0.214347407669966	2.26323313263404	flat	0.965189671165941
D11Wsu47e	0.0491701023692879	-0.00929375240100274	0.0500407114327664	23.286444268767	0.214362486413747	3.47840536914607	flat	0.958287890930182
Bbs9	-0.0190627264056916	-0.0721686992038954	0.0746438790712312	17.0135839933228	0.214592482447762	3.34093700685795	flat	0.609451719373494
Rbm8a	0.0283977082468336	-0.0310295752520323	0.0420626244306488	20.8309458874601	0.214646851406601	5.10766031877594	flat	0.925316698430761
Eif1ad	-0.0226278909992302	0.0174035317660931	0.0285465298943051	9.49569639916127	0.214651175519002	4.09514074068712	sleep	0.363146971627057
Gfer	0.0201985860357297	0.0240966680384699	0.0314425235691887	3.33528009872003	0.214661416618325	3.34871204978331	flat	0.935928591896276
Smco3	0.0620907333387425	-0.0881347075551604	0.107809952427299	20.3443081679881	0.214689269108241	1.93196797668304	circadian	0.680817629048207
Akt3	0.0130088627149483	-0.025622025972929	0.0287353218895112	19.7945267257201	0.21475708233218	6.43018651606344	flat	0.671715481850534
Pinx1	0.0261876397218552	0.0488137046407851	0.0553946769550964	4.11915159452898	0.214787321376184	2.81739654723822	flat	0.717936762514954
Eif6	-0.0367109280443761	0.0524155828468414	0.0639928555625818	8.33378032234722	0.215014885221591	5.31590977668044	circadian	0.414906579039198
Dnajc8	-0.0128928340158432	0.0476174764751607	0.0493320305159089	7.01000470397828	0.215050640273967	6.95230701781867	flat	0.953825451028317
Arel1	-0.0209592964899001	-0.0036531019900429	0.0212752735235342	12.6591367550007	0.215058474129912	5.8682980097144	flat	0.600127754085316
Irgm1	0.0625441192292845	-0.0101152361708514	0.0633568058929667	23.3875415572571	0.215154552541018	3.6239028271765	flat	0.885361103899216
Fra10ac1	0.0436583228897	0.0409693903009292	0.0598710288801785	2.87867435837146	0.215308280385839	4.01160003407359	flat	0.966427802115011
Ciao1	-0.00812274437350335	-0.0519440244129439	0.0525752855281813	17.407490155174	0.215379805004153	5.7318850354002	flat	0.893162752272302
Kcnj9	-0.000684739804935692	-0.0368002168630635	0.0368065867715137	17.9289348859423	0.215434482651103	6.79415753958209	flat	0.925793492374509
Ell	-0.041463446378523	-0.00708671561904685	0.042064699260186	12.646598545536	0.215674215039442	3.71723280856416	flat	0.8141149278934
Tango6	0.0414798262128712	-0.025820032098989	0.048859492836529	21.8732593822176	0.215686721805724	1.56579136401078	flat	0.974383153447418
Kank4	0.0714621951226765	-0.00174030062605917	0.0714833825306312	23.906997747817	0.215769194711458	1.71647851680093	flat	0.899908195873392
Ndufv1	0.0215227544664045	-0.00945560282085654	0.0235082407790742	22.4188433566923	0.215807545366774	7.41381413902135	flat	0.929965581491947
Ccser2	-0.0173820871006001	0.025520378824689	0.0308776081866534	8.28393454728647	0.215865492055191	5.69669440038313	flat	0.960812307511528
Lrrc47	0.035517063197973	-0.0351431340396873	0.0499650042363676	21.0202135133614	0.21587131398906	5.19274420328171	flat	0.926506159527065
Gm16867	-0.0387310013168624	-0.0195980491814949	0.0434070730956038	13.7893067840294	0.216055124443399	4.96205288084659	circadian	0.67996628693556
Ncoa2	0.00909480415772259	-0.0330041647037957	0.0342343446039588	19.0270907713612	0.216139873631277	5.49359643939903	flat	0.951912201932709
Unc45a	0.0228471447175142	-0.0483501735015484	0.0534764555610492	19.6861579566095	0.216182970927011	4.34005640734857	sleep	0.776396239760258
Timm10	0.0194951583558537	-0.0377521784741562	0.0424886829504558	19.8207833704916	0.216203720233936	5.20053681739879	flat	0.847998634716536
Gm28048	-0.107849931474814	0.111344665838442	0.15501368433076	8.93910538294541	0.216369556040652	2.96583409208946	flat	0.769872713833626
Tfam	0.0677249450889134	0.0278227023303833	0.0732172858842873	1.48891971760818	0.216409166736861	5.3032576918478	flat	0.962883203453463
Asic2	0.0307402767433761	0.00502512725408772	0.031148298800723	0.618936720214411	0.216427995189734	5.43535754146374	flat	0.967220229323551
Fdxr	0.0145688195519517	-0.0764289937988778	0.0778051514762759	18.7194796284048	0.216467664329529	4.24532869247161	flat	0.957689816053005
Chrna2	0.00361185896959433	-0.0646617361072076	0.0647625326991957	18.2131393943354	0.216511850542511	0.247209455539915	flat	0.96541994031069
Med25	0.00707963928469249	-0.0629257115355685	0.0633227168136281	18.4279488914118	0.216559382465801	5.49110485257652	flat	0.961349316037662
Mustn1	0.0437073411251876	0.0409398974907728	0.0598866168253684	2.87516318010928	0.216648708987307	1.24728066225304	flat	0.938902424355129
Ogfr	0.0300438485590363	-0.0298740383420214	0.0423685142894918	21.010825240128	0.216767161950057	4.61749643077173	flat	0.942882462215464
Nupr1	0.0703168402188534	0.0400186032903199	0.0809070245879291	1.97633319712064	0.216810012083302	4.01656070310391	flat	0.886628107301711
Fbln1	0.0926208052679023	-0.0195841431509729	0.0946686443941841	23.2040657208824	0.217438068579867	2.47501178065523	flat	0.964292402597456
Rsbn1	0.0219044188510738	-0.0293811023094631	0.0366476839394035	20.4470360458698	0.217449216457272	3.8667710103088	ampfree.step	0.530541867805786
Apol7b	-0.016036517523295	0.156142342187602	0.156963692993332	6.39093150563168	0.217502953901514	1.59008501086956	flat	0.960946965002483
2300009A05Rik	-0.0400763296556094	0.044580968963101	0.0599464343589679	8.79694316453763	0.217551680884219	4.42800713632611	circadian	0.415149805878428
H2afz	-0.00389784693610325	0.0456068583080961	0.0457731224133994	6.3256656089269	0.217589557350351	7.31697822897247	ampfree.step	0.506524536158679
Fam193a	-0.0158029204366957	-0.0292297054788122	0.0332281202704372	16.1068206067542	0.217792320437016	4.63329788594721	flat	0.971987503326146
Ino80b	0.0443130211321578	-0.0386429612406372	0.0587955975843808	21.2606731912069	0.218308174125974	3.78468059401861	flat	0.954443043310507
Uspl1	-0.0310862155034237	0.0209561674594645	0.0374901820336261	9.73432579358058	0.218317392266611	4.41381265227135	flat	0.974725013429527
Akap11	-0.0259043310729177	0.0217290034109059	0.0338110034983656	9.33396606303122	0.218347982740971	6.15351215690708	flat	0.975673688721833
Gfra1	0.0495692226457378	0.0258410294841791	0.0559005066032942	1.83557138657775	0.218394261177507	4.03469677629066	flat	0.688037099873786
Tsta3	-0.0369969451436672	0.00196175808809481	0.0370489196166329	11.7976494316569	0.21840867816927	4.43544033616302	flat	0.579787428422783
Rab18	-0.0295657413254709	0.0237431539489372	0.0379192618542027	9.41555599774013	0.218462409164697	6.78129924511178	flat	0.730734890031744
Gm7666	-0.0432171176897307	-0.134122328328461	0.140913158426229	16.8093290484408	0.218642169096845	3.9682365992387	flat	0.957410374493267
Ttc34	0.057518240313331	0.107218693105716	0.121672495330867	4.11922306533399	0.21872148362492	0.759850326422558	flat	0.941981137238967
Zc3h12b	-0.0326934654926524	-0.0188018789308077	0.0377143651311805	13.9935354887084	0.218828810561731	3.99138537276803	flat	0.8291629910083
Itgb1bp1	0.0428887437953944	-0.0391264018153966	0.0580544542939373	21.1751020440162	0.218889914424728	4.62288058842333	flat	0.776736174366168
Zfp202	0.0191597195769151	0.0428869854983281	0.0469722085855011	4.39515614696195	0.218907319938551	1.75141837908751	flat	0.792901362458355
Slc27a3	0.0914510537775806	-0.00150494769130464	0.0914634358887938	23.9371471659315	0.219013352292683	1.91031559325412	circadian	0.416935336776677
Rnf181	-0.0188273389869733	-0.0113434892397966	0.0219805241398786	14.0712668382507	0.219219935697707	6.10583139578948	circadian	0.55559048532817
Hltf	-0.0466231444303297	0.0253492212390439	0.0530688290241774	10.0977912064519	0.219245069411844	3.97552979225046	flat	0.906290316487579
Lenep	-0.349772276324225	0.0589393518286477	0.354703386619033	11.3623380809913	0.219357156893066	1.10412331587737	flat	0.567476848093956
Zfyve26	-0.0189261234864171	-0.0416067269158548	0.0457090568145267	16.3693398666508	0.219363308072635	2.65946096877506	flat	0.957882508789536
Spock1	-0.0344720049065952	-0.0108867507385204	0.0361502484628113	13.1684573175935	0.219406214680234	7.41096272232861	flat	0.553976851347988
Gimap8	-0.047971107879587	0.0514214267542155	0.0703234692022097	8.86745526495702	0.219528706482595	1.15801111914595	flat	0.81462467747031
Ppip5k1	0.00774842501184536	-0.0332354217384766	0.0341266955373443	18.8748922558141	0.219539060632783	6.51740306581285	flat	0.911038606184121
Inafm1	0.0375230130232341	0.0302851175480597	0.0482199632024081	2.59381806596413	0.219548550256356	4.37713191559894	circadian	0.664383795045472
Dbr1	-0.0367500688602771	0.0561193429965311	0.0670816533755498	8.21460072143075	0.219673568096356	3.46383979667338	circadian	0.457098591905723
Carhsp1	-0.0415329981300932	0.0463753224048262	0.062254802720962	8.78980780421758	0.219882548399656	4.07780211700622	flat	0.95989758148299
Xrcc6bp1	-0.0476160737858382	0.0477407273759519	0.0674274983457295	8.99500673927861	0.219913645385902	2.91637982706484	flat	0.83994601706978
Mb21d2	-0.0176169673213578	-0.0268651910147756	0.032126251350915	15.7829976230796	0.220043682082275	5.08150203325907	flat	0.874124004658153
Dnajc6	-0.0150885779488241	-0.0254435676116261	0.0295810803948255	15.9554103717618	0.220111642172961	7.43762278199168	flat	0.606280509069996
Htr6	-0.0486424183649798	-0.0295685357343801	0.0569243635877384	14.0862929415987	0.220133188446525	2.19475525796451	circadian	0.691144137623057
Gopc	-0.0204958183004127	0.0308184277758993	0.0370115395300148	8.24172813318943	0.220381305821161	4.90167593830396	flat	0.627189645786548
Kcnt2	-0.0316227429785952	0.0302023726765558	0.0437284940145879	9.08773878762607	0.220421585439272	4.7832649765095	flat	0.961348261910423
Zfp647	-0.070083599814069	-0.053084790897774	0.0879187465081194	14.4761394620836	0.22044481586164	1.57551326161404	circadian	0.569648887581354
Cmya5	0.0417940511991614	0.0290731430244229	0.0509115935809976	2.32157228039587	0.220455266038658	1.50220614513197	circadian	0.622785573245162
Usp13	-0.0248190028777895	-0.0450017567452286	0.0513920325926544	16.0748495385871	0.220482805341498	4.00069740066027	flat	0.970211132617965
Atat1	0.00082122829782516	-0.035155232537457	0.0351648231998943	18.0892126265564	0.220520193464144	5.8743985640668	ampfree.step	0.624092364244982
Safb	-0.00213054075021433	-0.0227496381897517	0.0228491847043375	17.6433174639616	0.220620493202957	6.73642362502814	flat	0.969238619642018
Gm11960	-0.0145289184389646	0.0533374021623207	0.0552808098749577	7.01583161101575	0.220639777212072	2.84570452691746	flat	0.917165333947429
Unc13b	0.0256578961226097	0.0369870774851631	0.0450152366908371	3.68339974350085	0.220672901946972	5.86722816415646	flat	0.808634878606772
Satb1	-0.0109385946004959	-0.0270473706792199	0.029175556764064	16.5320287080395	0.220903794566884	6.42989473953165	flat	0.929656862748057
Akt1	-0.0170825481459947	-0.0173595852652527	0.0243550539260705	15.0307234460061	0.220906397477176	6.76603500895214	flat	0.942229593585211
Gm21897	-0.00926100325950983	0.0621301338908727	0.062816556087312	6.56519881157311	0.220913762889979	4.79869413045467	flat	0.701567122561447
Fbxw9	0.0363932030149812	0.0204068098953679	0.0417241310969482	1.95204773339617	0.22113436795113	4.13141823717754	flat	0.918424535471186
Psmg3	-0.00793418189478842	-0.0547968882680274	0.0553683140992957	17.4507502425667	0.221151191392478	3.83741604878071	flat	0.964028557044548
Adprh	0.0229854309808557	0.00414277945985066	0.0233557842734651	0.681134391828317	0.221232267268444	6.18838379478674	flat	0.853806618110417
Tcte1	0.0165171375184777	0.0717096030746909	0.0735872475700377	5.13527188921617	0.221633343085575	1.16709593847457	flat	0.975319081311148
Scg3	0.0184702727306865	0.0272745149820913	0.0329400993054706	3.72627894886254	0.221657989131229	8.05269115120164	flat	0.970799504456774
1600014C10Rik	-0.0163713804915281	-0.0254286183290434	0.0302429616493251	15.815058054258	0.221683775830559	4.16839587064666	flat	0.976128393729694
Ccdc136	-0.0247526601941685	-0.0435073344540173	0.0500557922520631	16.0242080947091	0.221706573106624	6.70019321906401	flat	0.951264959010399
Copa	0.00803695939016268	0.0131242929459219	0.0153895997858781	3.90118884745564	0.221713493218382	6.9176467432447	flat	0.968871823082699
Gigyf1	-0.0324235456014988	-0.0242292785054534	0.040476465338111	14.4513208633006	0.221954470564456	5.32034834167158	flat	0.938194432785
Gatc	0.00512231962536072	-0.0244756059327963	0.0250058681937238	18.7880272147496	0.221963620144533	5.24284221713471	flat	0.606701615091052
Acad10	-0.0773756446357609	0.024583601842474	0.0811870917224459	10.8249355394584	0.221968429051861	2.12417776239981	flat	0.722498885869868
Ralgapa1	0.036433432035349	0.00340859724501929	0.0365925334604362	0.356323650310549	0.222291617675877	5.8285862304481	flat	0.858605929938722
Thrap3	0.0070103526017585	0.030446943165545	0.0312435816084986	5.13558214258905	0.222315678174189	6.72106830100775	flat	0.970999867647085
Tnc	0.105163983988169	-0.021880840111459	0.107416175189061	23.2164334077137	0.222426671310039	0.364936496178984	circadian	0.828358242322567
Dnttip2	-0.00476732258669779	0.0518504738118287	0.0520691751342075	6.35021428329582	0.222487051398065	4.28599832052293	flat	0.722056070734635
Inppl1	-0.00844295330052159	-0.0378519708492143	0.0387821499868761	17.1617267528324	0.222581034327308	4.29102853451251	circadian	0.573790025079223
Slc35a4	0.00563015964265139	-0.0478815699484809	0.0482114450969166	18.4470890533991	0.222593398534425	5.31251024447627	flat	0.968332005902545
Tgfb1	0.0724846768106892	-0.0615148688856847	0.0950689616350839	21.3120036624639	0.222830324394381	2.12277522453524	flat	0.959609683397886
Usp33	0.0266995193096429	0.00976711764144152	0.0284299299750765	1.33955600667171	0.22293991796522	6.86453431586129	flat	0.91901338262632
Chd3	0.0219935285621426	-0.0267686304951667	0.0346449834348431	20.6271375962186	0.222994657084705	7.57118093352647	flat	0.870389976022998
Cenpc1	-0.0203456964571956	0.0182219290996591	0.0273127454577775	9.21012465924403	0.223094494063109	4.68439318795299	flat	0.941433591778199
Ckap5	0.0133397353819977	0.0330308010954166	0.0356227786825606	4.53388754669276	0.223190706477048	6.30525485029701	flat	0.969574132480697
Zfp825	0.0393363350412739	0.0180708549693996	0.0432886018924662	1.64491604217926	0.223194286316379	4.30664601485386	flat	0.965169544784439
Zfp626	-0.00924092472403856	0.0588683924985149	0.0595892802869321	6.5947506658119	0.223303792419157	2.79080187647794	flat	0.910748586495537
Stk38	-0.0265522457096984	-0.0140041882817006	0.0300189780248682	13.8538710460397	0.223325288397497	6.13396586066971	flat	0.819105340617133
Spry1	-0.0478428159270392	-0.0135943809557197	0.0497367291787245	13.0574884711418	0.223451997934584	2.48142950835879	flat	0.9655335103379
Wnt5a	-0.0641595496548852	-0.0510943213919344	0.0820187630388313	14.5688356751637	0.223465529227399	2.48980846403026	flat	0.916670356558479
Rictor	-0.0259556228190516	0.0202684015366014	0.0329317849011222	9.4676129809512	0.223469843984746	4.41941445388452	flat	0.972999307766669
Tmem136	0.00683313987846803	0.0286994685783863	0.0295017168531002	5.10717524597263	0.223926566500979	3.82004822535447	flat	0.97824275539746
Zfp251	-0.0267256842358676	-0.0163093156355927	0.0313090398188237	14.0929051676057	0.223929051908406	4.70737808720434	flat	0.956403270871412
Tbck	0.0247426814955524	-0.0249925607587886	0.0351685709245072	20.9808091726531	0.224136654302596	3.82854626850157	flat	0.601935145699652
Herc4	-0.0157511034624249	0.0278918740006757	0.0320320760418925	7.96361952290694	0.224204966783594	4.34602974841487	flat	0.954095344153461
Pabpc5	0.0467560884403488	-0.0537315204304104	0.0712264564189833	20.7352756660714	0.224557397067074	1.25709827009913	flat	0.959513689018403
Ankrd23	-0.0303942016664325	-0.0489985417633441	0.0576599045253627	15.8792219875778	0.224712252367816	3.2937647227533	flat	0.927933892533411
Rprd2	-0.0325676748879906	-0.0100628093123319	0.0340868534609196	13.1446787910027	0.224770830560431	4.72004259122463	flat	0.873090556410842
Eln	-0.0779556143846324	0.000517680999069305	0.0779573332516083	11.9746347109445	0.224962867804241	2.34806052916939	circadian	0.62502939470591
Rab9b	0.0297061647719818	-0.0251425993545138	0.0389179460886842	21.3170805764496	0.225096912936019	3.93644464765966	flat	0.769513148237063
